Real_Date,val,RegionName,field,RegionLat,RegionLon,source,Real_Date
2015-07-08,999.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2015-07-08
2015-08-07,724.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2015-08-07
2015-09-12,743.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2015-09-12
2015-10-12,834.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2015-10-12
2015-11-11,747.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2015-11-11
2015-12-11,826.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2015-12-11
2016-01-10,1050.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2016-01-10
2016-02-09,1103.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2016-02-09
2016-03-10,786.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2016-03-10
2016-04-09,812.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2016-04-09
2016-05-09,1096.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2016-05-09
2016-06-08,920.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2016-06-08
2016-07-08,1054.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2016-07-08
2016-08-07,991.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2016-08-07
2016-09-11,781.0,Afar,forecast_hmis_indicator_3200,12.0364450632,40.7727354148,forecast,2016-09-11
2014-09-11,1251.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2014-09-11
2014-10-11,1456.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2014-10-11
2014-11-10,1621.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2014-11-10
2014-12-10,1828.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2014-12-10
2015-01-09,1835.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2015-01-09
2015-02-08,1453.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2015-02-08
2015-03-10,1472.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2015-03-10
2015-04-09,1380.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2015-04-09
2015-05-09,1142.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2015-05-09
2015-06-08,1250.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2015-06-08
2015-07-08,1164.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2015-07-08
2015-08-07,960.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2015-08-07
2015-09-12,967.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2015-09-12
2015-10-12,955.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2015-10-12
2015-11-11,874.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2015-11-11
2015-12-11,919.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2015-12-11
2016-01-10,1211.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2016-01-10
2016-02-09,1403.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2016-02-09
2016-03-10,1165.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2016-03-10
2016-04-09,1016.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2016-04-09
2016-05-09,1590.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2016-05-09
2016-06-08,1220.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2016-06-08
2016-07-08,1214.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2016-07-08
2016-08-07,1193.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2016-08-07
2016-09-11,963.0,Afar,forecast_hmis_indicator_3201,12.0364450632,40.7727354148,forecast,2016-09-11
2014-09-11,1126.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2014-09-11
2014-10-11,1382.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2014-10-11
2014-11-10,1400.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2014-11-10
2014-12-10,1638.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2014-12-10
2015-01-09,1751.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2015-01-09
2015-02-08,1388.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2015-02-08
2015-03-10,1350.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2015-03-10
2015-04-09,1397.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2015-04-09
2015-05-09,1112.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2015-05-09
2015-06-08,1209.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2015-06-08
2015-07-08,1136.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2015-07-08
2015-08-07,852.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2015-08-07
2015-09-12,863.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2015-09-12
2015-10-12,896.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2015-10-12
2015-11-11,951.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2015-11-11
2015-12-11,865.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2015-12-11
2016-01-10,1184.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2016-01-10
2016-02-09,1353.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2016-02-09
2016-03-10,1080.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2016-03-10
2016-04-09,873.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2016-04-09
2016-05-09,1395.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2016-05-09
2016-06-08,1034.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2016-06-08
2016-07-08,1283.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2016-07-08
2016-08-07,1152.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2016-08-07
2016-09-11,995.0,Afar,forecast_hmis_indicator_3202,12.0364450632,40.7727354148,forecast,2016-09-11
2014-09-11,1900.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2014-09-11
2014-10-11,2305.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2014-10-11
2014-11-10,2606.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2014-11-10
2014-12-10,2848.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2014-12-10
2015-01-09,2541.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2015-01-09
2015-02-08,2148.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2015-02-08
2015-03-10,2249.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2015-03-10
2015-04-09,1925.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2015-04-09
2015-05-09,1792.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2015-05-09
2015-06-08,1666.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2015-06-08
2015-07-08,1624.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2015-07-08
2015-08-07,1283.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2015-08-07
2015-09-12,1556.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2015-09-12
2015-10-12,1603.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2015-10-12
2015-11-11,1473.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2015-11-11
2015-12-11,1526.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2015-12-11
2016-01-10,2080.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2016-01-10
2016-02-09,2325.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2016-02-09
2016-03-10,1882.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2016-03-10
2016-04-09,1489.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2016-04-09
2016-05-09,2305.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2016-05-09
2016-06-08,1776.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2016-06-08
2016-07-08,1802.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2016-07-08
2016-08-07,1817.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2016-08-07
2016-09-11,1688.0,Afar,forecast_hmis_indicator_3203,12.0364450632,40.7727354148,forecast,2016-09-11
2014-09-11,1651.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2014-09-11
2014-10-11,2241.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2014-10-11
2014-11-10,2341.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2014-11-10
2014-12-10,2554.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2014-12-10
2015-01-09,2443.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2015-01-09
2015-02-08,1861.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2015-02-08
2015-03-10,2089.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2015-03-10
2015-04-09,1957.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2015-04-09
2015-05-09,1687.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2015-05-09
2015-06-08,1837.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2015-06-08
2015-07-08,1570.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2015-07-08
2015-08-07,1241.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2015-08-07
2015-09-12,1421.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2015-09-12
2015-10-12,1505.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2015-10-12
2015-11-11,1285.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2015-11-11
2015-12-11,1442.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2015-12-11
2016-01-10,2004.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2016-01-10
2016-02-09,2233.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2016-02-09
2016-03-10,1635.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2016-03-10
2016-04-09,1367.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2016-04-09
2016-05-09,2213.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2016-05-09
2016-06-08,1525.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2016-06-08
2016-07-08,1755.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2016-07-08
2016-08-07,1791.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2016-08-07
2016-09-11,1549.0,Afar,forecast_hmis_indicator_3204,12.0364450632,40.7727354148,forecast,2016-09-11
2014-09-11,7938.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2014-09-11
2014-10-11,9585.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2014-10-11
2014-11-10,10580.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2014-11-10
2014-12-10,11538.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2014-12-10
2015-01-09,11339.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2015-01-09
2015-02-08,9475.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2015-02-08
2015-03-10,9618.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2015-03-10
2015-04-09,9277.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2015-04-09
2015-05-09,7654.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2015-05-09
2015-06-08,8334.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2015-06-08
2015-07-08,7577.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2015-07-08
2015-08-07,5823.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2015-08-07
2015-09-12,6460.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2015-09-12
2015-10-12,6689.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2015-10-12
2015-11-11,6208.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2015-11-11
2015-12-11,6456.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2015-12-11
2016-01-10,8631.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2016-01-10
2016-02-09,9752.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2016-02-09
2016-03-10,7566.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2016-03-10
2016-04-09,6380.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2016-04-09
2016-05-09,9846.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2016-05-09
2016-06-08,7494.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2016-06-08
2016-07-08,8272.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2016-07-08
2016-08-07,7948.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2016-08-07
2016-09-11,6712.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2016-09-11
2016-10-11,6894.9,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2016-10-11
2016-11-10,6999.1,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2016-11-10
2016-12-10,7086.1,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2016-12-10
2017-01-09,7206.6,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2017-01-09
2017-02-08,7934.4,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2017-02-08
2017-03-10,6402.4,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2017-03-10
2017-04-09,8568.8,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2017-04-09
2017-05-09,6245.8,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2017-05-09
2017-06-08,7722.0,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2017-06-08
2017-07-08,6857.7,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2017-07-08
2017-08-07,8241.9,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2017-08-07
2017-09-11,7865.4,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2017-09-11
2017-10-11,7663.8,Afar,forecast_hmis_indicator_4531,12.0364450632,40.7727354148,forecast,2017-10-11
2014-09-11,3258.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2014-09-11
2014-10-11,2918.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2014-10-11
2014-11-10,3109.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2014-11-10
2014-12-10,2803.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2014-12-10
2015-01-09,1716.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2015-01-09
2015-02-08,1977.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2015-02-08
2015-03-10,1689.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2015-03-10
2015-04-09,1614.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2015-04-09
2015-05-09,2760.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2015-05-09
2015-06-08,3001.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2015-06-08
2015-07-08,3306.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2015-07-08
2015-08-07,3117.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2015-08-07
2015-09-12,3357.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2015-09-12
2015-10-12,3623.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2015-10-12
2015-11-11,3472.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2015-11-11
2015-12-11,2873.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2015-12-11
2016-01-10,2220.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2016-01-10
2016-02-09,1988.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2016-02-09
2016-03-10,2421.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2016-03-10
2016-04-09,2111.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2016-04-09
2016-05-09,3233.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2016-05-09
2016-06-08,4447.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2016-06-08
2016-07-08,3446.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2016-07-08
2016-08-07,2476.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2016-08-07
2016-09-11,2997.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2016-09-11
2016-10-11,3428.0,Amhara,forecast_hmis_indicator_3199,11.564952479,38.0435361546,forecast,2016-10-11
2014-09-11,1923.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2014-09-11
2014-10-11,2163.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2014-10-11
2014-11-10,2433.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2014-11-10
2014-12-10,2063.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2014-12-10
2015-01-09,1319.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2015-01-09
2015-02-08,1398.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2015-02-08
2015-03-10,1239.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2015-03-10
2015-04-09,1301.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2015-04-09
2015-05-09,2212.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2015-05-09
2015-06-08,2660.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2015-06-08
2015-07-08,2438.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2015-07-08
2015-08-07,2590.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2015-08-07
2015-09-12,2821.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2015-09-12
2015-10-12,3126.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2015-10-12
2015-11-11,2865.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2015-11-11
2015-12-11,2348.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2015-12-11
2016-01-10,1722.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2016-01-10
2016-02-09,1512.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2016-02-09
2016-03-10,1767.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2016-03-10
2016-04-09,1611.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2016-04-09
2016-05-09,2669.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2016-05-09
2016-06-08,3447.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2016-06-08
2016-07-08,2589.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2016-07-08
2016-08-07,1966.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2016-08-07
2016-09-11,2331.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2016-09-11
2016-10-11,3018.0,Amhara,forecast_hmis_indicator_3200,11.564952479,38.0435361546,forecast,2016-10-11
2014-09-11,5267.0,Amhara,forecast_hmis_indicator_3201,11.564952479,38.0435361546,forecast,2014-09-11
2014-10-11,6347.0,Amhara,forecast_hmis_indicator_3201,11.564952479,38.0435361546,forecast,2014-10-11
2014-11-10,7444.0,Amhara,forecast_hmis_indicator_3201,11.564952479,38.0435361546,forecast,2014-11-10
2014-12-10,5684.0,Amhara,forecast_hmis_indicator_3201,11.564952479,38.0435361546,forecast,2014-12-10
2015-01-09,3683.0,Amhara,forecast_hmis_indicator_3201,11.564952479,38.0435361546,forecast,2015-01-09
2015-02-08,2707.0,Amhara,forecast_hmis_indicator_3201,11.564952479,38.0435361546,forecast,2015-02-08
